70925781|RIHANNA|222
70918021|吴雨霏|223
70925777|LEONA LEWIS  AVICII|224
70841374|Willie Nelson|225
70915995|CHIPMUNK|226
70839700|TATA YOUNG|227
70839714|BERTIE HIGGINS|228
70920548|Britney Spears|229
70839705|Fergie|230
70919217|林峰|231
70839704|Neyo|232
70902799|Battle|233
70922033|林峰|234
70839727|AVRIL LAVIGNE|235
70840986|Eric Clapton|236
70839749|郑秀文|237
70838932|佚名|238
70841863|ABBA|239
70839683|邓丽欣|240
70837291|佚名|241
70839706|H NILSSON|242
70840620|叶丽仪|243
70841359|K ci|244
70840982|张菲|245
70825073|金素梅|246
70830191|柯有伦|247
70828441|杜德伟|248
70400904|胡彦斌|249
70415898|张信哲|250
70101549|五月天|251
70903359|THE HOOSIERS|252
70903084|Taylor Swift|253
70901062|刘晨芝|254
70902900|FX|255
70900912|KYLIE MINOGUE|256
70837660|吕珊|257
70902459|KELLY ROWLAND|258
70808023|潘越云|259
70808030|余天|260
70900035|张靓颖|261
70906029|Scarlett Belle|262
70906023|PARAMORE|263
70910108|林海峰|264
70905986|Brandon Flowers|265
70908872|DRBOMBAY|266
70800803|BAD|267
70839691|MICHAEL JACKSON|268
70807863|吴佩慈|269
70808025|罗中旭|270
70921468|Ace Hood|271
70807860|陶喆|272
70807862|萧亚轩|273
70807851|方逸华|274
70807889|艾雨|275
70807898|潘迪华|276
70808032|蔡琴|277
70808040|周华健|278
70807861|费翔|279
70808039|周杰伦|280
70901097|CHRISTINA AGUILERA|281
70808031|那英|282
70808029|李玲玉|283
70808024|陈德志|284
89118206|WESTLIFE|285
89119175|赵鹏|286
25000065|我是歌手|287
60071583|ADELE|288
89118004|林俊杰|289
60071584|BEYONCE|290
70915517|MARIAH CAREY|291
70917681|万芳|292
70918194|THE 411|293
70839752|MICHAEL JACKSON|294
70808036|范晓萱|295
70921192|BLINK 182|296
70807984|MC HOTDOG|297
70918208|THE 4 SEASONS|298
70917923|GORILLAZ|299
70916696|麦洁文|300
70850315|林忆莲|301
70808050|黄湘怡|302
70921222|Incubus|303
70829857|艾青|304
70820350|涂紫凝|305
70828690|T RUSH|306
70808061|动力火车|307
70839758|SUGABABES|308
70839760|PAUL ANKA|309
70838933|佚名|310
70839730|后街男孩|311
70829095|张栋梁|312
70825272|周蕙|313
70808058|遨游|314
70808059|童安格|315
70808020|李宇春|316
70808034|郑源|317
70807986|陈小春|318
70807977|袁泉|319
70808060|林俊杰|320
70820208|容祖儿|321
70841722|ELTON JOHN|322
70905989|DANITY KANE|323
70808077|元卫觉醒|324
70807987|谭维维|325
70802073|五月天|326
70902180|LOTTE GIRLS|327
70420131|光良|328
70808064|范晓萱|329
70808075|品冠|330
70905548|张敬轩|331
70906825|FX|332
70900944|PARAMORE|333
70901522|谭锡禧|334
70154665|范晓萱|335
70401201|张敬轩|336
70906003|Goo Goo Dolls|337
70839761|RIHANNA|338
70901480|果味VC|339
70910435|高枫|340
70903956|林俊杰|341
70901521|谭锡禧|342
70808066|BY2|343
70845859|陈百强|344
70848972|王馨平|345
70845858|陈百强|346
70845857|谢霆锋|347
70847875|陈奕迅|348
70848065|郑伊健|349
70902666|TAIO CRUZ|350
70848100|麦洁文|351
70910391|麻吉弟弟|352
70847817|李克勤|353
70803048|高凌风|354
70852343|张学友|355
70925376|James Blunt|356
70848965|关淑怡|357
60071585|ADELE|358
70927140|阿筎那|359
89117581|蔡依林|360
70902845|Chrisette Michele|361
70839742|Britney Spears|362
70905331|杨东煜|363
70839738|后街男孩|364
70839740|alanismorissette|365
70839741|A1|366
70838713|MICHAEL BUBLE|367
70839737|Xandria|368
70842551|罗百吉|369
70845855|侧田|370
70830824|BOA|371
70840995|ABBA|372
70827592|ECHO|373
70845794|黎明|374
70853450|杨坤|375
70903254|严正花|376
70839732|杨燕|377
70105855|侧田|378
70902981|lily allen|379
70902951|Keri Hilson|380
70850701|谭咏麟|381
70926189|林育羣|382
70800980|陈升|383
70923526|少女时代|384
70158885|和田裕美|385
70848840|王菲|386
70807971|中国力量|387
70839745|佚名|388
70916043|RUDENKO|389
70922408|侧田|390
70901472|春晓|391
70900432|卫兰|392
70903053|Saturdays|393
70907570|农夫|394
70905500|JANET JACKSON|395
70910481|黄美诗|396
70800105|辛晓琪|397
70919486|季欣霈|398
70808006|周笔畅|399
70903766|梁心颐|400
70807970|王力宏|401
70807972|张国荣|402
70922472|和田裕美|403
70921259|Nelly|404
70921600|张继聪|405
70918164|Mr|406
70915750|JAYS EAN|407
70510491|辛晓琪|408
70801118|李泉|409
89119260|何洁|410
70807738|潘蓉|411
70807739|周杰伦|412
70807697|陶喆|413
70807711|张玉华|414
70915084|容祖儿|415
70807727|解晓东|416
70807729|范晓萱|417
70807735|王喆|418
70841694|MODONNA|419
70807734|周治平|420
70807728|方炯镔|421
70807832|巫启贤|422
70808009|言承旭|423
70807705|金贤政|424
70842342|黑眼豆豆|425
70840953|MADONNA|426
70840698|George Michael|427
70839640|佚名|428
70839638|佚名|429
70841896|齐豫|430
70922191|24Herbs|431
70423097|张杰|432
70828176|马天宇|433
70907400|ASHANTI|434
70802437|丁小芹|435
70839633|Chris Brown|436
70853786|周蕙|437
70807836|刘若英|438
70807833|罗百吉|439
70807737|覃飞宇|440
70807690|林晓培|441
70807698|宋祖英|442
70923344|Journey|443
70907222|轻松玩乐团|444
70905182|KATY PERRY|445
70905521|ROBBIE WILLIAMS|446
70906686|姜闽羲|447
70903085|Temper Trap|448
70900226|蝌蚪合唱团|449
70533046|张智成|450
70807725|张伟文|451
70915186|OWL CITY|452
70922488|HILARY DUFF|453
70827549|李心洁|454
70848075|孙耀威|455
70838937|TWINS|456
70902896|ESTELLE|457
70902849|Kanye West|458
70902835|CASCADA|459
70903281|ALICIA KEYS|460
70902763|6treg|461
70902756|2NE1|462
70900117|ME2|463
70922579|Christina Agulira|464
70852563|王菲|465
70852399|萧贺硕|466
70800744|FIRE|467
70828354|符号|468
70839697|佚名|469
70163580|Fergie|470
70826866|周冰倩|471
70828555|莫文蔚|472
70829090|阿霈乐团|473
70833015|郭桂彬|474
70827338|柯以敏|475
70839637|Alpha Beat|476
70852634|潘辰|477
70839635|佚名|478
70902832|Calvin Harpis|479
70845854|草蜢|480
70839639|JANET JACKSON|481
70917940|LINDSAY LOHAN|482
70842153|齐豫|483
70838749|ROBBIE WILLIAMS|484
70840870|ABBA|485
70820218|戴爱玲|486
70819421|阿牛|487
70851021|梅艳芳|488
70845852|郭富城|489
70839170|邓丽君|490
70845842|LMF|491
70819338|TOKYO D|492
70926317|徐健淇|493
70925921|RIHANNA|494
70845861|周国贤|495
70839636|佚名|496
70820602|许玮伦|497
70926972|袁野|498
89117558|萧亚轩|499
89117451|潘辰|500
60071596|爱戴|501
60071597|小宇|502
60071598|ADELE|503
70910703|刘美君|504
70828215|童一首歌|505
70807719|四分卫|506
70915935|Bruno Mars|507
70845830|容祖儿|508
70903011|Nickelback|509
70902860|Ellie Goulding|510
70902922|GP BASIC|511
70801832|季欣霈|512
70505237|AVRIL LAVIGNE|513
70807717|TAE|514
70807718|林志颖|515
70904430|龙井组合|516
70807715|郭静|517
70807716|蔡依林|518
70802175|马蕊|519
70800599|黄志玮|520
70905725|迪克牛仔|521
70908992|聚点翻转|522
70904812|莫文蔚|523
70807645|刘若英|524
70922516|少女时代|525
70807652|花儿乐队|526
70807644|王栎鑫|527
70807831|彭莉|528
70915736|SARA BAREILLES|529
70922216|Kristinia DeBarge|530
70826549|洛客班|531
70845801|梅艳芳|532
70915344|SHAKIRA|533
70839649|佚名|534
70828481|丁小芹|535
70901378|BOA|536
70838924|BILLIE|537
70842556|CIARA|538
70826545|光良|539
70914990|MON MON|540
70839650|Fergie|541
70839618|BLUE|542
70922509|少女时代|543
70841593|SPICE GIRLS|544
70839617|佚名|545
70840853|Barbra Streisand|546
70849911|BOY Z|547
70925199|MICHAEL JACKSON|548
70415852|陈晓东|549
70153388|江明学|550
70401439|薛凯琪|551
70852012|谢文雅|552
70845802|郑融|553
70924605|Rick Ross|554
70845798|郑希怡|555
70927348|吉克隽逸|556
70925934|周柏豪|557
70849921|邓健泓|558
70839629|WESTLIFE|559
70852038|叶德娴|560
70838901|AT17|561
70924882|东城卫|562
70921965|Kanye West|563
70845796|郑融|564
70807811|信|565
70845790|吴浩康|566
70845791|吴日言|567
70902758|2PM|568
70901085|林峰|569
70901861|少女时代|570
70807637|许慧欣|571
70807643|赵薇|572
70807684|爱戴|573
70841086|Richard Marx|574
70917985|MY CHEMICAL ROMANCE|575
70921408|大刚|576
70839632|S.H.E|577
70903314|THE DIAMONDS|578
70915265|MARIAH CAREY|579
70915933|THE TING TINGS|580
70907481|BILLY JOEL|581
70842329|Kenny G|582
70917892|SORI|583
70920327|小凌|584
70920606|梁心颐|585
70920708|琪琪格|586
70918179|R KELLY|587
70915408|ALI|588
70839182|MARIAH CAREY|589
70839628|MICHAEL BUBLE|590
70839620|ALEXANDRA BURKE|591
70838927|MARIAH CAREY|592
70840588|MARIAH CAREY|593
70839619|ENRIQUE IGLESIAS|594
70807817|五月天|595
70839622|赵琪|596
70839624|SCOUTING FOR GIRLS|597
70839626|James Blunt|598
70841441|顺子|599
70840994|李玟|600
70838928|LOS LONELY BOYS|601
70533292|张国荣|602
70839660|佚名|603
70900583|李立崴|604
70901494|田原|605
70830662|183CLUB|606
70839615|杜德伟|607
70902761|4MINUTE|608
70902285|ENRIQUE IGLESIAS|609
70902093|DAVID BOWIE|610
70902465|The Saturdays|611
70854612|郭书瑶|612
70903265|张润贞|613
70571530|RubberBand|614
70525866|阿信|615
70901387|Goo Goo Dolls|616
70921289|System Of A Down|617
70909003|FLOBOTS|618
70902881|Dizzee Rascal|619
70904780|林峰|620
70906012|Z|621
70906631|蓝燕|622
70911076|谢霆锋|623
70903663|Talib Kweli|624
70900936|THE KILLERS|625
70807796|张惠妹|626
70839630|东方神起|627
70827786|GoGo/MEME|628
70501721|2女|629
70807830|容祖儿|630
70807829|陈小春|631
70808055|王菲菲|632
70807818|杨坤|633
70807658|张震岳|634
70807659|张栋梁|635
70807663|曾宝仪|636
70157464|王凡瑞|637
70408725|王杰|638
70150425|蟑螂合唱团|639
70110704|羽泉|640
70800580|SWEETY|641
70110050|潘美辰|642
70827343|谢霆锋|643
70828070|王心凌|644
70830587|容祖儿|645
70830800|东方神起|646
70826184|蔡依林|647
70827089|霍经伦|648
89117876|吉克隽逸|649
89118474|BEYONCE|650
35000107|中国好声音|651
60071606|安又琪|652
60072039|谢沛恩|653
70923717|Wisin|654
70838443|佚名|655
70900198|陈晓东|656
70925374|R KELLY|657
70540179|林峰|658
70839673|后街男孩|659
70902953|JEWEL|660
70901260|SHONTELLE|661
70154139|佚名|662
70839676|佚名|663
70902830|C ALLSTAR|664
70819856|群星|665
70839651|JOHN LENNON|666
70839674|佚名|667
70839675|佚名|668
70824831|木玛乐队|669
70828326|叶树茵|670
60071609|符琼音|671
89118334|佚名|672
89117100|吉克隽逸|673
60071613|ADELE|674
60071618|NSYNC|675
60071611|黄绮珊|676
60071612|纪敏佳|677
70907250|LADY GAGA|678
70845787|梅艳芳|679
70845788|刘德华|680
70926805|张萌萌|681
70845789|陈慧娴|682
70903066|SHINEE|683
70903318|Mindy Smith|684
70845786|高雪岚|685
70909109|JADE|686
70854242|关喆|687
70853895|SOLER|688
70900323|黄亚|689
70853904|CARPENTERS|690
70911337|泳儿|691
70925526|句号|692
70839680|张韶涵|693
70903844|F CUZ|694
70807810|潘美辰|695
70117121|郭公芳|696
70530093|陈慧娴|697
70807797|王力宏|698
70807838|南拳妈妈|699
70919208|MADONNA|700
70802998|王菲菲|701
70921875|金子乔|702
70840010|佚名|703
70842637|小野丽莎|704
70828282|王力宏|705
70827169|五月|706
70835277|蔡秋凤|707
70915837|春晓|708
70838187|佚名|709
70900959|ROBBIE WILLIAMS|710
70807824|简美妍|711
70901264|Example|712
70900928|MGMT|713
70845811|陈奕迅|714
70845817|林海峰|715
70845820|林忆莲|716
70853194|至上励合|717
70905992|AKON|718
70901426|SANDARA PARK|719
70158727|林俊杰|720
70807794|张惠妹|721
70923715|Take That|722
70909118|区瑞强|723
70830376|林俊杰|724
70843329|侧田|725
70807834|黄小琥|726
70915293|DARA|727
70916950|梁佑嘉|728
70841354|3 DOORS DOWN|729
70521577|林忆莲|730
60071620|李宇春|731
70838769|佚名|732
70807756|萧亚轩|733
70839663|齐秦|734
70839679|SUEDE|735
70820475|李心洁|736
70839681|侧田|737
70839655|Jesse McCartney|738
70915248|JENNIFER LOPEZ|739
70923296|Ellie Goulding|740
70925863|棒棒堂F|741
70837309|卓玛加|742
70842155|BEYONCE|743
70839670|KINKS|744
70807744|林志颖|745
70807755|张学友|746
70807750|F.I.R|747
70807808|张峰奇|748
70807752|孙燕姿|749
70807789|王杰|750
70807761|BEYOND|751
70807784|香香|752
70807743|齐秦|753
70807790|梁静茹|754
70807793|柯有伦|755
70807765|张学友|756
70807828|郭采洁|757
70807741|王菲|758
70845812|张学友|759
70807791|德德玛|760
70807764|伍佰|761
70839688|Simpson Ashlee|762
70845814|刘德华|763
70850127|容祖儿|764
70845785|谢霆锋|765
70906535|冷漠|766
70845810|草蜢|767
70925912|Bruno Mars|768
70923735|2NE1|769
70924642|陈伟霆|770
70807762|BEAUTY4|771
70926349|胡彦斌|772
70801375|戴佩妮|773
70800860|TANK|774
60654348|中国好声音|775
70154774|陈坤|776
70403669|陈慧娴|777
70157051|张腾|778
70829956|韩红|779
70825310|金海心|780
70820566|王菲|781
70819381|李宇春|782
70801041|草蜢|783
70902642|AMY MEREDITH|784
70800982|郭静|785
70819938|谢霆锋|786
70561893|COLBIE CAILLAT|787
70905493|FTISLAND|788
70807781|光良|789
70806228|梁静茹|790
70807788|姜育恒|791
70845803|张学友|792
70911567|余天|793
70853216|李逸朗|794
70927398|王乃恩|795
70852373|陶晶莹|796
70845863|谢霆锋|797
70845809|草蜢|798
70902099|春晓|799
70852390|戴佩妮|800
70902994|MIKA|801
70902863|CNBLUE|802
70911533|陈奕迅|803
70902127|张志林|804
70902124|SHAKIRA|805
70851119|何韵诗|806
70901037|李逸朗|807
70854384|Britney Spears|808
70901038|李逸朗|809
70906021|Papa Roach|810
70902927|GUCCI MANE|811
70903067|SHINEE|812
70906664|宇珩|813
70845918|李克勤|814
70902678|田馥甄|815
89119572|旭日阳刚|816
89118019|王乃恩|817
89118338|小沈阳|818
89118475|BEYONCE|819
89118476|BEYONCE|820
25000000|我是歌手|821
60071623|何洁|822
60071626|Neyo|823
89118194|Neyo|824
89117835|BEYONCE|825
60071628|尚雯婕|826
60071629|李宇春|827
60072170|旭日阳刚|828
60071635|张靓颖|829
60072210|蔡秋凤|830
70837155|施文彬|831
70842276|齐豫|832
70915302|SUPER JUNIOR|833
70845822|群星|834
70845917|郑伊健|835
70400672|王菲|836
70819578|许志安|837
70839855|ZARAHN|838
70405177|黑豹|839
70926561|PARAMORE|840
70157433|马宝平|841
70830534|零点乐队|842
70830398|林义忠|843
70828825|张棋翔|844
70830874|金亚中|845
70826431|陶喆|846
70849905|张国荣|847
70158905|李心琪|848
70917224|叶振棠|849
70901998|Taylor Swift|850
70841424|JOHNNY MATHIS|851
70900591|王力宏|852
70903077|SUPER JUNIOR|853
70902090|BOB|854
70838818|BEE GEES|855
70901429|SECRET|856
70902760|4MINUTE|857
70918792|杨千嬅|858
70903008|Nelly Furtado|859
70915698|GREEN DAY|860
70853940|顾媚|861
70849208|古巨基|862
70926600|任家萱|863
70845906|张国荣|864
70901994|MAROON 5|865
70851077|古巨基|866
70808398|张宇|867
70901175|曹方|868
70925783|Taylor Swift|869
70532317|VITAS|870
70924594|EMINEM|871
70915851|黄征|872
70903214|少女时代|873
70808788|蔡依林|874
70803106|DRAGON 5|875
70808363|罗文|876
70808357|王菲|877
70807771|郑秀文|878
70808361|张国荣|879
70808373|孙国庆|880
70807775|陶喆|881
70807763|戴爱玲|882
70926445|任家萱|883
70533937|王力宏|884
70808364|黎明|885
70801154|徐怀钰|886
70839860|WESTLIFE|887
70808362|叶丽仪|888
70839865|叶丽仪|889
70840956|陈百强|890
70839870|张菲|891
70839863|BEE GEES|892
70839859|佚名|893
70839867|WESTLIFE|894
70904248|谭咏麟|895
70839858|ROBIN THICKE|896
70911948|麦浚龙|897
70800905|雪村|898
70800813|王菲|899
70426335|林宇中|900
70801101|李娜|901
70521844|李娜|902
70905524|ROBBIE WILLIAMS|903
89119172|薛之谦|904
60071640|薛之谦|905
60072195|周笔畅|906
89117446|潘辰|907
60071641|莫文蔚|908
60071639|萧敬腾|909
70922157|小凌|910
70845107|TWINS|911
70819438|黑棒|912
70817038|宝儿|913
70830125|王若琳|914
70920326|小凌|915
70825356|于浩威|916
70808411|许巍|917
70925981|U KISS|918
70845911|陈冠希|919
70900101|梁静茹|920
70923460|萧敬腾|921
70854550|Wonder Girls|922
70841008|王力宏|923
70854244|尚雯婕|924
70903272|2AM|925
70912249|许冠英|926
70904559|The Goo Goo Dolls|927
70405291|花儿乐队|928
70802988|方大同|929
70808397|屠洪刚|930
70922538|Wonder Girls|931
70803844|刘德华|932
70808403|范晓萱|933
70839842|Heart|934
70808402|林依晨|935
70905564|杨千嬅|936
89118205|Usher|937
70844149|TWINS|938
60071645|林峰|939
70409368|太极|940
70915244|Britney Spears|941
70852348|黑涩会美眉|942
70905198|少女时代|943
70902358|沈芯羽|944
70839847|WESTLIFE|945
70826965|快乐2世代|946
70903351|SHAKIRA|947
70808393|陶喆|948
70918796|钟汉良|949
70845934|周柏豪|950
70842370|LINDSAY LOHAN|951
70917111|阿超|952
70802285|张惠妹|953
25000024|我是歌手|954
70825581|BEYOND|955
70906017|Nelly Furtado|956
70906519|江志丰|957
70852728|孟庭苇|958
70852604|陶喆|959
70903013|Nickelback|960
70808387|BEYOND|961
70915324|LADY GAGA|962
70114102|夏卡毛乐团|963
70903299|CASCADA|964
70922224|简美妍|965
70923969|佚名|966
70905502|JUSTIN BIEBER|967
70849139|叶德娴|968
70845808|陈慧娴|969
70924829|Wisin|970
70924819|Kanye West|971
70926392|YOUNG JUN|972
70924696|大嘴巴|973
70842607|Kenny G|974
70839874|佚名|975
70841231|接招合唱团|976
70839895|NSYNC|977
70837693|佚名|978
70800855|黄大炜|979
70801926|陈乃荣|980
70803175|钟镇涛|981
70808308|沙宝亮|982
70838741|佚名|983
70808309|任真|984
70917916|JQT|985
70808327|韩红|986
70922769|ENRIQUE IGLESIAS|987
70842356|吴建豪|988
70820059|张洪量|989
70808310|姜育恒|990
70808311|韩红|991
70808319|蜜雪薇琪|992
70836608|夏卡毛乐团|993
70808307|斯琴格日乐|994
70819005|范逸臣|995
70839852|Kanye West|996
70808313|陈晓东|997
70824966|飘乐团|998
70808312|张敬轩|999
89118186|BEYOND|1000
25000043|我是歌手|1001
60072278|沙宝亮|1002
35000146|中国好声音|1003
70903432|孙丹菲|1004
70845891|佚名|1005
70848384|郭富城|1006
70845923|容祖儿|1007
70902966|La Roux|1008
70833064|蔡小虎|1009
70850722|郭富城|1010
70850995|郑中基|1011
70830309|ENERGY|1012
70109522|李克勤|1013
70915072|容祖儿|1014
70807760|龙宽九段|1015
70808314|游鸿明|1016
70500901|郭富城|1017
70571546|RubberBand|1018
70851440|佚名|1019
70926131|黎明|1020
70902137|姜承民|1021
70904061|Kanye West|1022
70901383|DALMATIAN|1023
70830198|信|1024
70808342|李翊君|1025
70915584|ROBBIE WILLIAMS|1026
70905478|ALESHA DIXON|1027
70808348|范晓萱|1028
70902754|高耀太|1029
70808356|F.I.R|1030
70808344|S.H.E|1031
70921538|PITBULL|1032
70841678|MUSIQ SOULCHILD|1033
70841417|THE CORRS|1034
70839903|佚名|1035
70915339|The police|1036
70840946|MODONNA|1037
70915250|MIKA|1038
70839899|FLOBOTS|1039
70123070|庾澄庆|1040
70839907|佚名|1041
70839908|佚名|1042
70840548|THE CORRS|1043
70841363|JANET JACKSON|1044
70841250|LINDSAY LOHAN|1045
70901786|叶启田|1046
70826812|南拳妈妈|1047
70839664|RIHANNA|1048
70830397|刘虹翎|1049
89118143|MADONNA|1050
70927060|刚辉|1051
70901050|超级巨声|1052
70904048|Daughtry|1053
70902800|Beast|1054
70909367|齐秦|1055
70903434|孙耀威|1056
70903323|Kanye West|1057
70853127|大嘴巴|1058
70901380|BROWN EYED GIRLS|1059
70853163|S.H.E|1060
70906006|Jesse McCartney|1061
70905533|SPICE GIRLS|1062
70912827|吴宗宪|1063
70926705|温力铭|1064
70912845|梁浩贤|1065
70905528|ROBBIE WILLIAMS|1066
70904742|季欣霈|1067
70906022|Papa Roach|1068
70905362|孙淑媚|1069
70904549|Goo Goo Dolls|1070
70904605|Britney Spears|1071
70904379|CONNIE|1072
70845871|傅颖|1073
70907166|WESTLIFE|1074
70902148|ROBBIE WILLIAMS|1075
70800116|陈慧琳|1076
70571542|RubberBand|1077
70801886|周笔畅|1078
70803024|许巍|1079
70808427|莫文蔚|1080
70808428|魏如昀|1081
70808421|刘若英|1082
70808471|古巨基|1083
70808476|周笔畅|1084
70808481|陶晶莹|1085
70807767|雷光夏|1086
70800824|蜜雪薇琪|1087
70915193|BROWN EYED GRILS|1088
70815747|李宇春|1089
70808494|陈嘉唯|1090
70808522|陈升|1091
70807670|顺子|1092
70916888|侧田|1093
70417567|动力火车|1094
70808516|孙燕姿|1095
70923520|吉杰|1096
70916752|容祖儿|1097
70915065|容祖儿|1098
70920589|LADY GAGA|1099
70800998|方大同|1100
70926775|CIARA|1101
70808422|谢雨欣|1102
70920119|浅语清吟|1103
70915245|Britney Spears|1104
70926237|KARA|1105
70851356|容祖儿|1106
70850080|黎明|1107
70845865|王浩信|1108
70852395|张悬|1109
70808434|眉佳|1110
70900970|李逸朗|1111
70845900|何韵诗|1112
70845680|SHINE|1113
70851733|容祖儿|1114
70900077|郑秀文|1115
70900128|水木年华|1116
70900921|KYLIE MINOGUE|1117
70839891|佚名|1118
70921175|AFTER SCHOOL|1119
70839882|佚名|1120
70854190|符琼音|1121
70852460|蔡健雅|1122
70921180|AVRIL LAVIGNE|1123
70918135|Kristinia DeBarge|1124
70854147|许哲佩|1125
70841476|JANET JACKSON|1126
70800769|郑融|1127
